,sentence,term,page_number,file_name,word,tag,word_labels
50740,աշխարհբեկ թալանթար վանստան հրատ պատրաստեցին մելքոնյանը և գ սարգայանը հայաստան քարե դարից միջնադար երկերի ժողովածու երևան էջ արձ,,,Divabn_Prak10,աշխարհբեկ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50741,տապանաքար օրորոցածև հարավային նիստին չափածո տող,,,Divabn_Prak10,տապանաքար,O,"O,O,O,O,O,O"
50742,հրատ տէր մինասյան էջմիածին ժբ գագիկ հառիճեցի,,,Divabn_Prak10,հրատ,O,"O,O,O,O,O,O,O"
50743,ծանոթ ե տեր մինասյանը իր նշյալ հոդվածում մանրամասն անդրադառնում էհանգուցյալի կյանքինու գործունեությանը հիմք ընդունելով թ ալեքսանդրապոլում հրատարակված հառիճայի վանական ընկերության հիշատակարանն ու հաշիվը գիրքը,,,Divabn_Prak10,ծանոթ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50744,արչանագրված եինաքարեր գերեզմանոցի եկեղեցու ավերակներում տող,,,Divabn_Prak10,արչանագրված,O,"O,O,O,O,O,O"
50745,ոկե ոց եւ հաստատեցինլ ծանոթ ըստ երևույթին նվիրատվական մի մեծ արձանագրության մասեր են վերջին բեկորի վրա մնացել է նվիրատուներից մեկի անունը վարդև երրորդի վրա թիվը ոկե,,,Divabn_Prak10,ոկե,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50746,բեկորներից փոքրերը տեղում չգտանք,,,Divabn_Prak10,բեկորներից,O,"O,O,O,O"
50747,արչանագրված եինաքար գերեզմանոցի եկեղեցու ավերակներում տող,,,Divabn_Prak10,արչանագրված,O,"O,O,O,O,O,O"
50748,արչձանագրված եինաքար գերեզմանոջի եկեղեցու ավերակներում տող,,,Divabn_Prak10,արչձանագրված,O,"O,O,O,O,O,O"
50749,արթիկ քաղաքը և նրաշրջակայքը միջնադարյան գայաստանի հատկապես վաղ շրջափուլի հուշարծձաններով հարուստ բնակավայրերից է որտեղ պահպանվել են քաղաքամիջի ս սարիամ աստվածածին միախորան եռախորան խաչաձև թ մդդ ևս գրգ մաստարայատիպ ոմոդ եկեղեցիները երկուսն էլ կիսավեր իսկ քաղաքից քիչ հարավ բլրի վրա վեր է խոյանում լմբատավանքի ս ստեփանոս գմբեթավոր եկեղեցին ոդ,,,Divabn_Prak10,արթիկ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50750,խոսելով արթիկի պատմաճարտարապետական հուշարձանների նկարագրի ու թվագրման շուրջ թ թորամանյանը գրում է այս գյուղին մեջ կան երկու նշանավոր շենքեր մեկը րդ դարու առաջին քառորդին շինված իսկ մյուսը որ մեծ է րդ դարու հոյակապ շենքերից մեկն է ունի իր վրա թալինի մեծ կաթուղիկեի հատկանիշները,,,Divabn_Prak10,խոսելով,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50751,հատկապես հայկական ճարտարապետության ուսումնասիրության տեսանկյունից տեղի հուշարձանները մեծ արժեք են ներկայացնում,,,Divabn_Prak10,հատկապես,O,"O,O,O,O,O,O,O,O,O,O,O"
50752,ս աստվածածին եկեղեցին մեր միանավ բազիլիկներից գմբեթավոր կառույցին անցման լավագույն օրինակներից է իսկ ս գեորգ եկեղեցու արտաքուստ շեշտված խորանները հիացնում են դարին հատուկ քանդակային հարդարանքի մանրամասներով ինչպիսիք կարելի է տեսնել թալինի կաթողիկե տաճարի ճարտարապետական հորինվածքում,,,Divabn_Prak10,ս,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50753,ս գևորգ եկեղեցու մարտարապետական ու քանդակային լուծումների վերաբերյալ դիտարկումներ է արել նաև ակադ վ հարությունյանը որի կարծիքով կիսավեր առանց գմբեթի մեծ մասամբ մինչև ճակատների քիվերը պահպանված տաճարը բացարձակ ամենամեծն էիրխմբիմեջ,,,Divabn_Prak10,ս,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50754,նա փաստումէ որկառույցը միանգամայն համապատասխանում է րդ դարի երկրորդ կեսում տիրապետող դարձած գեղարվեստական ըմբռնումներին և հավելում որ եթե բագարանի և սաստարայի տաճարներում ավագ խորանին կից ավանդատները հետագա հավելման արդյունք են ապա արթիկի տաճարում դրանք նախնական են արևելյան ճակատում առաջացնելով ոչ խոր զույգ որմնախորշեր,,,Divabn_Prak10,նա,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50755,երկրորդ ննջեցյալի նույնատիպ տապանաքարը կից է նախորդին պարզապես երկուսի անուններն արձանագրել են միայն մեկի վրա,,,Divabn_Prak10,երկրորդ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50756,հր աճառյանը վկայակոչում է աւթա անվանաձևը որը մեզանում հանդիպում է ժդժե դդ որ աճառյան հաբ իա էջ,,,Divabn_Prak10,հր,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50757,ներկա տապանագիրն ըստէության փաստումէայսանձնանվան վաղագույն հիշատակությունը,,,Divabn_Prak10,ներկա,O,"O,O,O,O,O,O"
50758,վանստանի դ վիմագրերից մեկում վկայված է աւթախ հովհաննեսը,,,Divabn_Prak10,վանստանի,O,"O,O,O,O,O,O,O,O"
50759,հրատ ալալյանց ա ալիշան նիրակ գէորգեանց եղիազարյան էջմիածին բ,,,Divabn_Prak10,հրատ,O,"O,O,O,O,O,O,O,O,O"
50760,ծանոթ պատմաբան կ մաթևոսյանը կարծում է որ տեր բարսեղը անիի և ծիրակի արքեպիսկոպոս բարսեղ ս անեցու եղբայր գրիգոր իշխանի որդի հասան մագիստրոսի որդին խ որ թ մահմեդականներից գնում է լմբատավանքը,,,Divabn_Prak10,ծանոթ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50761,գ եղիազարյանը հիմնվելով հնագիտական հետազոտությունների վրա ցիցք գյուղը տեղադրում է վանքից կես կիլոմետրաչափ դեպի հարավ արևմուտք սարահարթի վրա այժմյան պեմզաշեն գյուղը տանող կարմ ճանապարհի եզրին,,,Divabn_Prak10,գ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50762,ատեր ստեփանյան վիմագրերը սատենադարանի ձեռագրերում ջ,,,Divabn_Prak10,ատեր,O,"O,O,O,O,O,O"
50763,կ սաթևոսյան անի շիրակի պատմության էջեր երևան էջ,,,Divabn_Prak10,կ,O,"O,O,O,O,O,O,O,O"
50764,այն որ լմբատավանքի ս ստեփանոս եկեղեցին դարի շինարվեստի ինքնատիպ դրսևորումներից է վկայում են նաև հիշյալ ժամանակաշրջանին հարազատ որմնանկարները որոնք զբաղեցնում են եկեղեցու ավագ խորանի գմբեթարդն ու արևելյան պատը,,,Divabn_Prak10,այն,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50765,նշված դարով թվագրելու օգտին են եկեղեցու ճակատների մշակման ճարտարապետական բոլոր տարրերը քիվեր լուսամուտների քանդակազարդ պսակներ թմբուկի ութնիստ ծավալածևը ևայլն,,,Divabn_Prak10,նշված,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50766,սակայն դրանցից ոչ մեկում չի վկայված հուշարծանի կառուցման առավել հավանական ժամանակը՝ րդ դարը,,,Divabn_Prak10,սակայն,O,"O,O,O,O,O,O,O,O,O,O,O,O,O"
50767,վ հարությունյանը հավաստում է որ չնայած նրան որ եկեղեցու վաղագույն արձանագրությունները դարից են,,,Divabn_Prak10,վ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O"
50768,ծանոթ անարվեստ տառերի հաջորդ քարը չկա,,,Divabn_Prak10,ծանոթ,O,"O,O,O,O,O,O"
50769,ս գեվորգ եկեղեցի արևմտյան պատին լուսամուտից վեր նիշի մեջ ագուցված խաչքարի պատվանդանի քիվին տող և դրանից ներքև քարի վրա տող,,,Divabn_Prak10,ս,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50770,ցանոթ վկայագիրը մեծ հետաքրքրություն էներկայացնում մի շարք առումներով հայտնի է դառնում ոդարի ևս միխաչքարագործ վարպետի անուն խաչատուր կամ խաչտուր,,,Divabn_Prak10,ցանոթ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50771,վատ պահպանվածության պատճառով տարընթերցման տեղիք է տալիս խաչքար կանգնեցնողի անունը,,,Divabn_Prak10,վատ,O,"O,O,O,O,O,O,O,O,O,O"
50772,դաշտային օրագրում ա բարխուդարյանը են ի ու եւի միջնամասում կարդացել է արտաշեվանէս,,,Divabn_Prak10,դաշտային,O,"O,O,O,O,O,O,O,O,O,O,O,O"
50773,առաջին երեք տառերի կիսեղծ հատվածում ուրվագծվում են ր տառերը իսկ ե ից հետո հազիվ նկատելի է վլանէս տառակապակցությունը այսինքն անունը պայմանականորեն հնարավոր է կարդալ թրտաեվլանէս կամ որ ավելի հավանականէ րտաե վևմնէն,,,Divabn_Prak10,առաջին,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50774,այս դեպքում առաջին բառը կարող էլինել խաչքար կանգնեցնող վլանէսի արհեստագործականկամալլ բնույթիմականունը,,,Divabn_Prak10,այս,O,"O,O,O,O,O,O,O,O,O,O,O"
50775,արձանագրությանվերջումթն նփորագրված է տառերի փոխատեղմամբ,,,Divabn_Prak10,արձանագրությանվերջումթն,O,"O,O,O,O,O"
50776,ս գեվորգ եկեղեցի արևմտյան խաչաթնի հարավ արևմուտք նայող կամարի վերին մասում արտաքուստ տող,,,Divabn_Prak10,ս,O,"O,O,O,O,O,O,O,O,O,O,O,O,O"
50777,ծանոթ այս և արթիկի նախորդ արձանագրություններն առկա են միայն ս բարխուդարյանի դաշտային օրագրում,,,Divabn_Prak10,ծանոթ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O"
50778,հատվածներից այն զաքարյան իշխանատոհմի և նրանց գործունեության ուսումնասիրության համար բացառիկ աղբյուրագիտական արժեք ունի ու պահանջում էխորը և համակողմանի քննություն,,,Divabn_Prak10,հատվածներից,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50779,չնայած մբ գր հապավումը ըստ կարգի վերականգնել ենք գրիգոր այդուհանդերձ հնարավոր ենք համարում այն կարդալ մբ գէորգ ինչպես անվանվել է հարևան եկեղեցին,,,Divabn_Prak10,չնայած,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50780,ս գեվորգ եկեղեցի արևելյան պատին արտաքուստ անավարտ տող տիսխնութիծտնեա հիես,,,Divabn_Prak10,ս,O,"O,O,O,O,O,O,O,O,O,O"
50781,ս գեվորգեկեղեցի հարավային պատին արևելյան պատուհանի կամարին տող,,,Divabn_Prak10,ս,O,"O,O,O,O,O,O,O,O"
50782,ս ստեփանոս եկեղեցի գմբեթի հիմքի արևմտահայաց կողին տող,,,Divabn_Prak10,ս,O,"O,O,O,O,O,O,O,O"
50783,ինչպես վերը նշեցինք սմ ձեռագրում հառիճավանքի վիմագրերին զուգահեռ լմբատավանքից մեզ հայտնի ևս արձանագրություն է ընդօրինակված խույն հատորի վիմագրերը,,,Divabn_Prak10,ինչպես,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50784,գլխավորապես եզեկիել մարգարեի տեսիլքի գրական հիմքի վրա և ոչ թե հայտնի պատկերագրական կառուցվածքի ընդօրինակությամբ,,,Divabn_Prak10,գլխավորապես,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50785,այս համատեքստում աւթախ բառը ս ավագյանը մեկնում է ընկեր ընկերակից պաշտոնակից վաճառական իմաստներով ս ավագյան վաբ ջ,,,Divabn_Prak10,այս,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50786,տապանագրի սկզքի ա ն հավանաքար պետք է կարդալ սա կամ ա ս այսինքն սս կամ այս հանգիստ ե,,,Divabn_Prak10,տապանագրի,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50787,երկրորդ տողի վերջին ա ա տառախումբը թերևս կարելի ի վերծանել սղաչեմ կամ սղայանս,,,Divabn_Prak10,երկրորդ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O"
50788,մառնաղքյուրը նիրակի մարզի տարքեր դարաշրջանների հուշարձաններով առավել հարուստ բնակավայրերից է,,,Divabn_Prak10,մառնաղքյուրը,O,"O,O,O,O,O,O,O,O,O,O"
50789,հեղիազարյանն ու գ հառիմեցին իրենց վերծանություններում գնսւորի բառից հետո կարդացել են միսակայ և նշել թվականը ոզգ,,,Divabn_Prak10,հեղիազարյանն,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50790,ծանոթ ս բարխուդարյանը գրում է որ արձանագրությունը տեղում չի գտել,,,Divabn_Prak10,ծանոթ,O,"O,O,O,O,O,O,O,O,O,O"
50791,հավանաբար վերջինիս տրամադրված լուսանկարը կամ գրչագիրը որակյալ չիեղել ըստ այդմ էլ վերծանության մեջ առկա են միշարք տարընթերցումներ առաջին տողում մկրտիչ անունից հետո վերծանված է սահան չորրորդ տողում զձոր ից հետո կարդացվել է ե եւ տանիք ղոթվվն վեցերորդ տողում բացակայում է արդ բառը յոթերորդում պատարագ ից առաջ վերծանվել է սբ և այլն,,,Divabn_Prak10,հավանաբար,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50792,ս աստվածածին եկեղեցի հարավային խաչաթևի արանքում մնացած խորանի վրա տող,,,Divabn_Prak10,ս,O,"O,O,O,O,O,O,O,O,O,O"
