sentence,term,page_number,file_name,word,tag,word_labels
պ սուրադյանը կարծում է որ գյուդն սկզբնապես պետք է որ կոչված լինի խոշավանք,,499.0,Divan_Prak9,պ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O"
սեծավան խոշավանում եկեղեցի է կառուցվել նյուրիկյան աբաս թագավորի օրոք թ ինչպես և թամար թագուհու որդի գեորգի լաշայի թագավորության տարիներին՝ ական թվականներին որոնց մասին տեղեկացնում են տեղի վրացերեն արձանագրությունները,,499.0,Divan_Prak9,սեծավան,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
սեծավանը նշանակալի դեր է խաղացել աշոցք գավառի վարչական հոգևոր և պաշտպանական կյանքում,,499.0,Divan_Prak9,սեծավանը,O,"O,O,O,O,O,O,O,O,O,O,O,O"
դ և վերջին տարիների ընթացքում գյուղի երկու եկեղեցիները նորոգվել են կաթոլիկ հայերի հոգևոր առաջնորդների կողմից,,499.0,Divan_Prak9,դ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
սուրադյան հվա էջ,,499.0,Divan_Prak9,սուրադյան,O,"O,O,O"
եկեղեցի որհին տող բ հաննէս,,500.0,Divan_Prak9,եկեղեցի,O,"O,O,O,O,O"
հրատ գ շայսկյան լոռի,,500.0,Divan_Prak9,հրատ,O,"O,O,O,O"
ծանոթ հովհաննես սկրտչի անվանագիրը փորագրված է դ վերանորոգության ժամանակ,,500.0,Divan_Prak9,ծանոթ,O,"O,O,O,O,O,O,O,O,O"
տապանաթար եկեդեցու շրջապատի գերեզմանոցում,,500.0,Divan_Prak9,տապանաթար,O,"O,O,O,O"
այս է հանգիստ սանկասարին,,500.0,Divan_Prak9,այս,O,"O,O,O,O"
թվին ոնժ,,500.0,Divan_Prak9,թվին,O,"O,O"
կան նաև վրացերեն արձանագրություններ,,500.0,Divan_Prak9,կան,O,"O,O,O,O"
եռազգ բնակչությամբ փոքրիկ գյուղ է վրաստանի բոլնիս քաղաքից հարավ արեմուտք հայաստանամերձ անտառի փեշին,,500.0,Divan_Prak9,եռազգ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O"
տեղանքին քաջածանոթ ավետիք ենգոյանը տևական պրպտումների շնորհիվ պարզել է որ այդ տարածքի ձորակներում հարթավայրերումծ առվակների եզրերին ու լեռնածերպերին կան լքված ամայացած բնակատեղիներ ամրոցներ շանշիղուլա եկեղեցիներ ու գերեզմանոցներ որոնք վկայում են մինչև դ վերջերը հայերով բնակեցված լինելու մասին,,500.0,Divan_Prak9,տեղանքին,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
այնուհետև դ սկսած ներցաղթող հայերը վերաբնակվել են հին գյուղերում կամ հիմնարկել նորերը որոնցում դեռ ապրում են հայալեզու կամ ազգությունն իսպառ մոռացած նրանց ժառանգները,,500.0,Divan_Prak9,այնուհետև,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
սամցեվրիս գյուղի հարավային եզրում կանգուն է եռահարկ մի շինություն շրջապատված ընղարձակ գերեզմանոցով,,500.0,Divan_Prak9,սամցեվրիս,O,"O,O,O,O,O,O,O,O,O,O,O,O"
անկանոն քարով շարված կառույցը տեղացիները կոչում են զանգակատուն,,500.0,Divan_Prak9,անկանոն,O,"O,O,O,O,O,O,O,O"
դրա առաջին հարկը երկու կամարների վրա նստող թաղով աղոթարան է երկրորդը՝ նույնպես իսկ երրորդ հարկաբաժինը բազմանիստ ութ սյուներով աղյուսաշար նիստերով զանգակատունն է,,500.0,Divan_Prak9,դրա,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
զանգակատուն սյան խոյակին գեղագիր սար լգի ս,,500.0,Divan_Prak9,զանգակատուն,O,"O,O,O,O,O,O,O"
ծանոթ շինարար վարպետի անվանագիրն է,,500.0,Divan_Prak9,ծանոթ,O,"O,O,O,O,O"
հավանաբար նա թ սանահնի վանքը վերանորոգող ուստա սարգիսն է որն իր ժամանակակից հաղբատավանքը,,500.0,Divan_Prak9,հավանաբար,O,"O,O,O,O,O,O,O,O,O,O,O,O,O"
նորոգող նավասարդ սոնջեցի շինարար ճարտարապետի հետ եկեղեցական շինարարություն է ծավալել մոտակա շուլավերի և բոլնիսի շրջաններում,,500.0,Divan_Prak9,նորոգող,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
տապանաթար գանգակատան մոտ նժույգի հարթաքանդակ և շիրծաքարի ծախ եզրում տող իի գավակին տող,,501.0,Divan_Prak9,տապանաթար,O,"O,O,O,O,O,O,O,O,O,O,O,O,O"
ծանոթ շիրմաքարի մի նիստին պատկերված է իշխանավորի գավազան հարավային ճակատին՝ մարդու հարթաքանդակ ձեռքին նիզակ ականջավոր գլխարկով գոտկատեղում երկու խանչալով ձի՝ վրան բազե,,501.0,Divan_Prak9,ծանոթ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
էվազի նախորդ բառը չի հասկացվում,,501.0,Divan_Prak9,էվազի,O,"O,O,O,O,O"
այստեղ են նաև ակնարկված վիմերից ը՝ առանց գրության զարդաքանդակներով պատված,,501.0,Divan_Prak9,այստեղ,O,"O,O,O,O,O,O,O,O,O,O"
խաչթար նույն գերեզմանոցում դեղնավուն քարից եզրանիստերին,,501.0,Divan_Prak9,խաչթար,O,"O,O,O,O,O,O"
ծանոթ խաչքարը բնորոշ է դարին,,501.0,Divan_Prak9,ծանոթ,O,"O,O,O,O,O"
անունից առաջ թերևս զբաղմունքը մատ նանշող բառն է՝ թերևս պասաբ,,501.0,Divan_Prak9,անունից,O,"O,O,O,O,O,O,O,O,O,O"
խաչթար սամցեվրիս գյուղից կմ արևելք անտառի մեջ սլաքածձև խորա նով քիվին տող,,501.0,Divan_Prak9,խաչթար,O,"O,O,O,O,O,O,O,O,O,O,O,O"
ծանոթ գյուղատեղիում պահպանվում է կոպտաշար եկեդեցի կարճ սյուներով գանգակատնով,,501.0,Divan_Prak9,ծանոթ,O,"O,O,O,O,O,O,O,O,O"
այս խաչքարը մամռապատ է քիվը՝ խիստ առաջակարկառ,,501.0,Divan_Prak9,այս,O,"O,O,O,O,O,O,O"
տապանաքարերի վրա գերիշխում են մարդկանց ծիերի նվագարանների սաց սափորների զենքերի պատկերաքանդակներ,,501.0,Divan_Prak9,տապանաքարերի,O,"O,O,O,O,O,O,O,O,O,O,O"
դագաղաձև մի շիրձմաքար ունի վրացերեն արծանագրություն,,501.0,Divan_Prak9,դագաղաձև,O,"O,O,O,O,O,O"
ան էր մրիտք ւաո ա է լ ի անուն,,508.0,Divan_Prak9,ան,O,"O,O,O,O,O,O,O,O,O"
ո ոգուո ոել աէ,,520.0,Divan_Prak9,ո,O,"O,O,O,O"
արայ ի եգ րյ,,521.0,Divan_Prak9,արայ,O,"O,O,O,O"
ակ ոառէ իօյառլլ կիխ,,522.0,Divan_Prak9,ակ,O,"O,O,O,O"
է ա աան ատր աաւանս աա,,541.0,Divan_Prak9,է,O,"O,O,O,O,O,O"
հաաոաամաաա որ հաայ հ րրր,,559.0,Divan_Prak9,հաաոաամաաա,O,"O,O,O,O,O"
ա պրիդրոա ի ա,,563.0,Divan_Prak9,ա,O,"O,O,O,O"
արաս հայր ս վանթի նվիրատու,,567.0,Divan_Prak9,արաս,O,"O,O,O,O,O"
աբաս կյուրիկյան թագավոր թ,,567.0,Divan_Prak9,աբաս,O,"O,O,O,O"
աբաս թագաւոր տավուշջի ննջեցյալ թ,,567.0,Divan_Prak9,աբաս,O,"O,O,O,O,O"
աբաս որդի կիւրիկէ գ ի ամուսին վանենի չձաթարյանի կյուրիկյան թագավոր,,567.0,Divan_Prak9,աբաս,O,"O,O,O,O,O,O,O,O,O,O"
սբաս արթա հայր ծիթվասանի հիշատակված է,,567.0,Divan_Prak9,սբաս,O,"O,O,O,O,O,O"
արաս ա բագրատունի հայոց թագավոր,,567.0,Divan_Prak9,արաս,O,"O,O,O,O,O"
աբաս հայր վագի հիշատակված է,,567.0,Divan_Prak9,աբաս,O,"O,O,O,O,O"
աբաս հայր դարբիեի հիշատակված է,,567.0,Divan_Prak9,աբաս,O,"O,O,O,O,O"
աբեթնագով խաչթար է կանգնեցրել,,567.0,Divan_Prak9,աբեթնագով,O,"O,O,O,O"
աբեղայդեղ որդի արշակի խաչթար կանգնեցրել,,567.0,Divan_Prak9,աբեղայդեղ,O,"O,O,O,O,O"
աբեսալամ պատարաց է ստացել,,567.0,Divan_Prak9,աբեսալամ,O,"O,O,O,O"
սբլխարիփ հայոց մարգպան որդի գրիգոր իշխանի պահլավունյաց տոհմից նվիրատու ս վանթի,,567.0,Divan_Prak9,սբլխարիփ,O,"O,O,O,O,O,O,O,O,O,O,O"
աբրահած որդի փուկչի ամուսին արգոյի նվիրատու ն վանթի,,567.0,Divan_Prak9,աբրահած,O,"O,O,O,O,O,O,O,O"
աբրահած եղբորորդի յոհանէս քահանայի հիշատակված է,,567.0,Divan_Prak9,աբրահած,O,"O,O,O,O,O,O"
արրահամ վարդապետ եղբայր աննայի թրոջ հետ նվիրատու հաղբատի վանթի,,567.0,Divan_Prak9,արրահամ,O,"O,O,O,O,O,O,O,O,O"
աբրահած ջիրիմին խաչքար է կանգնեցվել,,567.0,Divan_Prak9,աբրահած,O,"O,O,O,O,O"
սաբրահած վարդապետ նվիրատու ա վանքի,,567.0,Divan_Prak9,սաբրահած,O,"O,O,O,O,O"
աբրահամ որդի վանականի և խորիշահի հիշատակված է,,567.0,Divan_Prak9,աբրահամ,O,"O,O,O,O,O,O,O"
սգատ պատարագ է մատուցել ննջեցյալների հիշատակին,,567.0,Divan_Prak9,սգատ,O,"O,O,O,O,O,O"
ազատշահ նվիրատու քառասուն մանկանց վանթի,,567.0,Divan_Prak9,ազատշահ,O,"O,O,O,O,O"
ազգուն բույր խաչերեսի նվիրատու քառասուն մանկանց վանթի,,567.0,Divan_Prak9,ազգուն,O,"O,O,O,O,O,O,O"
ազրզ պատարագ է ստացել,,567.0,Divan_Prak9,ազրզ,O,"O,O,O,O"
յանկերը կազմեցին գ սարգսյանը հարությունյանը և հակոբյանը ցանկերում կիրառված են հետևյալ համառոտագրությունները սանահնի վանք ս վանթ հաղրատի վանք վանջ,,567.0,Divan_Prak9,յանկերը,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
սգիզ նոջիս ձաքարյանի պաշտոնեա,,567.0,Divan_Prak9,սգիզ,O,"O,O,O,O"
զիգ մահդասի մահտեսի ննջեցյալ,,567.0,Divan_Prak9,զիգ,O,"O,O,O,O"
ագիզբենյանք հայ իշխանական մրեն,,567.0,Divan_Prak9,ագիզբենյանք,O,"O,O,O,O"
աթանագինի փիլաթսոնի հետ խաչթար են վանգնեցրել հրենց հոգու փոկության համար,,567.0,Divan_Prak9,աթանագինի,O,"O,O,O,O,O,O,O,O,O,O"
աթանաս ստացել է պատարագ աթանաս սարկավագ վաճառականի մերձավոր ստացել է պատարագ,,567.0,Divan_Prak9,աթանաս,O,"O,O,O,O,O,O,O,O,O,O,O"
աթանասիռս բյուգանդիայից հալածված հոգևորական հիշատակված է,,567.0,Divan_Prak9,աթանասիռս,O,"O,O,O,O,O,O"
սլամ դուստր ասլայմազի հիշատակվածէ,,567.0,Divan_Prak9,սլամ,O,"O,O,O,O"
ալաթսիոս եղբայր վաշեի հետ նվիրատու հոռոմայրի վանթի,,567.0,Divan_Prak9,ալաթսիոս,O,"O,O,O,O,O,O,O"
ալէթսան զիլավեանց եղբայր թադէոսի կամուրջ լկառուցել,,567.0,Divan_Prak9,ալէթսան,O,"O,O,O,O,O,O"
ալեքսանոր որդի ոոստոծ բեկի և սանանիա երզնկեանցների հիշատակվածէ,,567.0,Divan_Prak9,ալեքսանոր,O,"O,O,O,O,O,O,O,O"
սլէքսանդր եղբայր բէջանի ննջեցյալ,,567.0,Divan_Prak9,սլէքսանդր,O,"O,O,O,O"
ալէքսիոս քահանա հիշատակին խաչքարէ կանգնեցվել,,567.0,Divan_Prak9,ալէքսիոս,O,"O,O,O,O,O"
ալէթսիոս որդի սարգիս թահանայի եղբայր եպիփանի եփրեմի իգնատիոսի հիշատակված է,,567.0,Divan_Prak9,ալէթսիոս,O,"O,O,O,O,O,O,O,O,O,O"
ալիբէկ հայր ննջեցյալ բէջանի հիշատակված է,,567.0,Divan_Prak9,ալիբէկ,O,"O,O,O,O,O,O"
ալմկա պատարագ է ստացել,,567.0,Divan_Prak9,ալմկա,O,"O,O,O,O"
ալվարդ թույր դավթի հիշատակված,,567.0,Divan_Prak9,ալվարդ,O,"O,O,O,O"
ալփաւ հայր դաւթի նվիրատու հ վանթի,,567.0,Divan_Prak9,ալփաւ,O,"O,O,O,O,O,O"
ալփասլան թուրք սելջուկ ավարառու,,567.0,Divan_Prak9,ալփասլան,O,"O,O,O,O"
ախազար աղազար նվիրատու սշկավանթի,,567.0,Divan_Prak9,ախազար,O,"O,O,O,O"
ախատէլ եղբորորդի ռուզուքանի նվիրատուհ վանքի ստացել է պատարազ,,567.0,Divan_Prak9,ախատէլ,O,"O,O,O,O,O,O,O,O"
ախպէրան եղբայրանուն հայր տէր տովաի դեղի և վանականի ամուսին սաթունի ստացել է պատարագ,,567.0,Divan_Prak9,ախպէրան,O,"O,O,O,O,O,O,O,O,O,O,O,O,O"
ակակիոս բյուզանդիայից հալածված հոգևորական հիշատակված է,,567.0,Divan_Prak9,ակակիոս,O,"O,O,O,O,O,O"
սկոբ հոգու փրկության համար խաչքարք կանգնեցվել,,567.0,Divan_Prak9,սկոբ,O,"O,O,O,O,O,O"
ակօբ դամրխանանց հայր ասատուրի հիշատակված է,,567.0,Divan_Prak9,ակօբ,O,"O,O,O,O,O,O"
ածապով աստուածապով որդի խութլղանի հիշատակված է,,567.0,Divan_Prak9,ածապով,O,"O,O,O,O,O,O"
աղա պարոն շինել է ջրադաց և նվիրել ս վանթին,,567.0,Divan_Prak9,աղա,O,"O,O,O,O,O,O,O,O,O"
աղա սահձեղ պարսիկ խան,,567.0,Divan_Prak9,աղա,O,"O,O,O,O"
աղամալ աղա նվիրատու վանաձորի ս աստվածածին եկեղեցու,,567.0,Divan_Prak9,աղամալ,O,"O,O,O,O,O,O,O"
աղրար արեղա աքարք կակնգնեցրել,,568.0,Divan_Prak9,աղրար,O,"O,O,O,O"
լդրէրկան ադրերիկ որդի ասրգսի ովիրատու ոտոայրի փանթի,,568.0,Divan_Prak9,լդրէրկան,O,"O,O,O,O,O,O,O"
աղրէրադեղ որդի գարբանիեյի եղրայր ծիթյասանի,,568.0,Divan_Prak9,աղրէրադեղ,O,"O,O,O,O,O"
աղրրրաց թույր սթտեփանի եիրատու հոռոմայրի վահրի,,568.0,Divan_Prak9,աղրրրաց,O,"O,O,O,O,O,O"
աղրուղա զաթարյան ատծա սին սիթիիապունի հիշատակված,,568.0,Divan_Prak9,աղրուղա,O,"O,O,O,O,O,O"
մղեկաճորո ամուսին հահթի կատուցել են ժամատուն և իխորակ,,568.0,Divan_Prak9,մղեկաճորո,O,"O,O,O,O,O,O,O,O"
աղսանդրոս բյուզանդիայից հայածված հոգեորական հիշատակված,,568.0,Divan_Prak9,աղսանդրոս,O,"O,O,O,O,O"
աղուտ ամուսին սարգիս համագասայանսամճիկոնյանի դուստր խաջմադին իշիոսնի,,568.0,Divan_Prak9,աղուտ,O,"O,O,O,O,O,O,O"
սճիպշէր եղրայր թիրթիշի հիշատակված,,568.0,Divan_Prak9,սճիպշէր,O,"O,O,O,O"
ամիրա եղբայր վարդանի հետ նվիրատու սշկավանթի,,568.0,Divan_Prak9,ամիրա,O,"O,O,O,O,O,O"
ամիրա որդի սարծպան համազասայանի,,568.0,Divan_Prak9,ամիրա,O,"O,O,O,O"
ամիրջան պարոն թերևս նույնն է մելիք ամիրջան հիշատակված է,,568.0,Divan_Prak9,ամիրջան,O,"O,O,O,O,O,O,O,O,O"
ամիրջան մելիք հայր պաւղոսի հիշատակվածէ,,568.0,Divan_Prak9,ամիրջան,O,"O,O,O,O,O"
