sentence,term,word,tag,word_labels
րցիի ոեղեւ յեեան աղքզաղացանոլքաւաց խծեսհաքեինն ի եղպշողայւնեսնեետր իրիի ռատակոր ուր բմեւ ա իցւ իխակիեյ ողիիտասկերաւայնտնաիյիւքին այարայց,,րցիի,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
յամի տեառն կանգնեցաւ զանկակատունս ընդ ձեռն ընկերութեան հառիճոյ վանից ի յաւերժական յիշատակ յովսէփ աւագ քահանայի կոստանեանց հիմնադրի եւ նախագահի ընկերովթեան եւ նախապատճառի վերջին նորոգութեան սրբոյ մենաստանիս եւ բացման ժառանգաւորաց դարոցիս սորին,,յամի,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
ուղեւորեալ յերեւան քաղաք պաշտպան կալ իրաւանց վանիցս հանգեաւ ի տէր ի վաղարշապատ յամսեանն փետրվարի ի մետասաներորդաւուր յամի տեառն եւ ամփոփեցաւ ի վանս ս գայիանեայ,,ուղեւորեալ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
նա սրանից վերև նկատել է ագուցված ևս մեկ բեկոր,,նա,O,"O,O,O,O,O,O,O,O,O"
որոյ յիշատակ եդաւ սոյն արձանի գիտութիւն ապագայից,,որոյ,O,"O,O,O,O,O,O,O"
հրատ գագիկ հառիճեցի,,հրատ,O,"O,O,O"
քարե գոռ ճակատային մասում տող,,քարե,O,"O,O,O,O,O"
ծանոթ ուշարձանը գտնվել է վանքի բակում չի պահպանվել,,ծանոթ,O,"O,O,O,O,O,O,O,O"
երկրորդ տողի վերջում կազմողը դ տառից հետո կոտրված մասում երևում է միայն վերին կիսակլորը կարդացել է ը որը մեծ հավանականությամբ կարող էր կարդացվել նաև ո ու անունը վերծանվել օրինակ գնդուտ,,երկրորդ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
պոսւեին ից հետո ս բարխուդարյանը կարդացել է տվին,,պոսւեին,O,"O,O,O,O,O,O,O,O"
եկեղեցու արտաթին ուղդղաձիք որմնախորեի պսակիքար վանքի բակում տող,,եկեղեցու,O,"O,O,O,O,O,O,O,O"
արձանագրված եինաթար գտնվել է վանքի թանգարանում տող,,արձանագրված,O,"O,O,O,O,O,O,O"
մէ որ այս քարը ագուցված է եղել գամթի ցանոթ ս բարխուդարյանն իր դաշտային օրագրում գրու,,մէ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
հարավային պատին արտաքուստ,,հարավային,O,"O,O,O"
նա գտնում է որ այս բեկորները հավանաբար նորոգության ժամանակ բերված են գերեզմանատան մատուռի քարերից որոնց վրա մնացած գրերին են նման,,նա,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
մենք չենք անդրադառնում տեր մինասյանի մեկնաբանություններին քանի որ թվականի ճշգրտմամբ բոլոր հարցերը լուծվում են,,մենք,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O"
արձանագրված եինաքար գտնվել է վանքի թանգարանում տող,,արձանագրված,O,"O,O,O,O,O,O,O"
ծանոթ կարծում ենք որ վերջին երկուսը նույն արձանագրության հատվածներ են,,ծանոթ,O,"O,O,O,O,O,O,O,O,O,O"
ս բարխուդարյանը սրանք թվագրում է դարով,,ս,O,"O,O,O,O,O,O"
վիմագրերը մեզ չհաջողվեց տեղում տեսնել քանի որ թանգարանն այլևս չի գործում իսկ քարերն ի թիվս այլ ցուցանմուշների տեղափոխել են հայաստանի պատմության թանգարան,,վիմագրերը,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
խաչթար ագուցված վանատան հարավային պատին գլխիվայր հիմնախաչի ներքնում,,խաչթար,O,"O,O,O,O,O,O,O,O"
ծանոթ կարծում ենք սա պատի մեջ խաչքարի ագուցման տարեթիվն է,,ծանոթ,O,"O,O,O,O,O,O,O,O,O,O"
հրատ ալիշան նիրակ գէորգեանց մասնակի թվականը ուդ եղիազարյան էջմիածին ա գագիկ հառիճեցի,,հրատ,O,"O,O,O,O,O,O,O,O,O,O,O,O"
ծանոթ այս տապանագրի հատկապես թվականի եղիազարյանական վերծանությանն անդրադարձել է երվանդ տեր մինասյանը,,ծանոթ,O,"O,O,O,O,O,O,O,O,O,O,O,O"
խնդիրն այն է որ տապանագրի բավական պարզց գրված ոլը թվականը գեղիազարյանը նաև գ հառիմեցին կարդացել է ոմիբ և եկել այն եզրահանգման որ քմոդ երկրորդ կեսին հառիճավանքում առաջնորդ է եղել ևս մեկ ծերունի գրիգոր վարդապետ որը վանքում վերականգնման աշխատանքներ է կատարել,,խնդիրն,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
հրատ եահխաթունյանց ճալայանց ա սխիթարյանց առիճ ալիշան նիրակ գէորգեանց եղիազարյան էջմիածին ա քյուրտյան բազմավէա,,հրատ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O"
ա աստվայածին եկեղեցի հարավային և արևելյան պատերի վերին անկյունում քիվի տակ ծաղկագիր և ուռուցիկ տառերով արտաքուստ տող,,ա,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
վ աազ ս գեվորգ եկեղեցի ավագ խորանի մասամբ պահպանված որմնանկարի վրա տող,,վ,O,"O,O,O,O,O,O,O,O,O,O,O,O"
որմնանկարի ծեփի վրա պահպանվել է նաև միատող փորագիր արձանագրություն,,որմնանկարի,O,"O,O,O,O,O,O,O,O,O"
թորամանյան նյութեր հայկական ճարտարապետության պատմության հ ա էջ,,թորամանյան,O,"O,O,O,O,O,O,O,O"
վհարությունյան այկական ճարտարապետության պատմություն երևան էջ,,վհարությունյան,O,"O,O,O,O,O,O"
հրատ գ նալբանդյան հուշարծձան,,հրատ,O,"O,O,O,O"
ցանոթ գ հառիճեցին թվականը կարդացել է ռսխձ,,ցանոթ,O,"O,O,O,O,O,O,O"
աբանի մթաւյի եկ իիրուըն,,աբանի,O,"O,O,O,O"
տապանաքար ուղղանկյուն օրորոցածև հարավային նիստին տող,,տապանաքար,O,"O,O,O,O,O,O,O,O,O,O,O,O"
ատթիլ հրատ ալիշան նիրակ հչէ,,ատթիլ,O,"O,O,O,O,O"
տէր մինասյան էջմիածին ա գագիկ հառիճեցի,,տէր,O,"O,O,O,O,O,O"
ն տեր մինասյան հառիճա վանքի արձանագրությունների առթիվ էջմիածին ա,,ն,O,"O,O,O,O,O,O,O,O,O"
ցանոթ ե տեր մինապանը իր հիշալ հոդվածում մատնանշում է նաև այս արձանագրության հ եղիազարյանի սխալաշատ վերծանությունը,,ցանոթ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
բանն այն է որ վերջինս երրորդ տողը կարդացել է էրեսսւեր աստուապաշտի որով հիմնավորապես խեղաթյուրվել էայս եզակի և խիստ ուշագրավ վկայագրի իմաստը,,բանն,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
ե տեր մինասյանին հայտնի է եղել երաժշտի ևս մեկ գերեզման որը թ սեպտեմբերին տեսել է բյուրականի հին գերեզմանատանը աղցքի և բյուրականի միջնամասում,,ե,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
սալատապանին նրան և գարեգին հովսեփյանին մեծ դժվարությամբ հաջողվել է կարդալ կիսեղծ վիմագրի որոշ հատվածներ աստանաւր անկեալ դնի ողորմելի,,սալատապանին,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
անունն անընթեռնելի մնացել են միայն,,անունն,O,"O,O,O,O,O"
ձայնութեամբ քնարս քաղցրաբարբառ,,ձայնութեամբ,O,"O,O,O"
խաչքար ագուցված պատվանդանին հիմնախաչի շուրջը տող,,խաչքար,O,"O,O,O,O,O,O"
ո և ատ եղիազարյան էջմիածին ա,,ո,O,"O,O,O,O,O,O"
ծանոթ գ նալբանդյանի հաղորդմամբ արձանագրությունն իր խնդրանքով վերծանել է նշանավոր հայագետ պարույր սուրադյանը,,ծանոթ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O"
ցանոթ այս ևս մենք տեղում չգտանք թվում է որ սիսակա ի տառաշարքը միակեցի պիտի վերծանել,,ցանոթ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
ծանոթ ըստ տապանագրի հանգուցյալներն են տամպատն ու աւթախը որոնք վախճանվել են պատերազմի ժամանակ,,ծանոթ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O"
ս աստվածածին եկեղեցի արևմտյան մուտքի բարավորին և կամարին ընթերցվող տող,,ս,O,"O,O,O,O,O,O,O,O,O,O"
դատելով առկա հատվածից՝ այստեղ մի շարքով և ողջ հասակով պատկերված են եղել քրիստոսի տասներկու առաքյալները,,դատելով,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
ս ստեփանոս եկեղեցի թմբուկի հյուսիսարեևմտյան նիստին արտաքուստ տող,,ս,O,"O,O,O,O,O,O,O,O"
ս գեորգ եկեղեցու ավագ խորանի կիսակլոր պատի աջակողմում պահպանվել են որմնանկարի մնացորդներ,,ս,O,"O,O,O,O,O,O,O,O,O,O,O,O"
գէորգեանց վերջնամասը աղավաղված եղիազարյան էջմիածին բ,,գէորգեանց,O,"O,O,O,O,O,O"
ծանոթ այս արձանագրությունը ձեռագիր պրակում բացակայումէ սակայն դաշտային օրագրում լմբատում ստուգելիք վերտառության տակ ս բարխուդարյանը նշելով ես չունեմ ըստ եղիազարյանի ներկայացնում է վերջինիս վերծանությունը,,ծանոթ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
չնայած բավարար պահպանվածության վերծանության հարցում առկա են որոշ խնդիրներ որոնք տարընթերցումների տեղիք են տալիս,,չնայած,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O"
հրատ եղիազարյան էջմիածին բ,,հրատ,O,"O,O,O,O"
հրատ զալալյանց ա ալիշան նիրակ գէորգեանց եղիազարյան էջմիածին բ,,հրատ,O,"O,O,O,O,O,O,O,O,O"
ղաթաաաո ո գեն աքպոխարաը,,ղաթաաաո,O,"O,O,O,O"
ս ստեփանոս եկեղեցի արևելյան խաչաթևի հյուսիսային պատին արտաքուստ տող յաա,,ս,O,"O,O,O,O,O,O,O,O,O,O"
աշխարհբեկ թալանթար վանստան հրատ պատրաստեցին մելքոնյանը և գ սարգայանը հայաստան քարե դարից միջնադար երկերի ժողովածու երևան էջ արձ,,աշխարհբեկ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
տապանաքար օրորոցածև հարավային նիստին չափածո տող,,տապանաքար,O,"O,O,O,O,O,O"
հրատ տէր մինասյան էջմիածին ժբ գագիկ հառիճեցի,,հրատ,O,"O,O,O,O,O,O,O"
ծանոթ ե տեր մինասյանը իր նշյալ հոդվածում մանրամասն անդրադառնում էհանգուցյալի կյանքինու գործունեությանը հիմք ընդունելով թ ալեքսանդրապոլում հրատարակված հառիճայի վանական ընկերության հիշատակարանն ու հաշիվը գիրքը,,ծանոթ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
արչանագրված եինաքարեր գերեզմանոցի եկեղեցու ավերակներում տող,,արչանագրված,O,"O,O,O,O,O,O"
ոկե ոց եւ հաստատեցինլ ծանոթ ըստ երևույթին նվիրատվական մի մեծ արձանագրության մասեր են վերջին բեկորի վրա մնացել է նվիրատուներից մեկի անունը վարդև երրորդի վրա թիվը ոկե,,ոկե,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
բեկորներից փոքրերը տեղում չգտանք,,բեկորներից,O,"O,O,O,O"
արչանագրված եինաքար գերեզմանոցի եկեղեցու ավերակներում տող,,արչանագրված,O,"O,O,O,O,O,O"
արչձանագրված եինաքար գերեզմանոջի եկեղեցու ավերակներում տող,,արչձանագրված,O,"O,O,O,O,O,O"
արթիկ քաղաքը և նրաշրջակայքը միջնադարյան գայաստանի հատկապես վաղ շրջափուլի հուշարծձաններով հարուստ բնակավայրերից է որտեղ պահպանվել են քաղաքամիջի ս սարիամ աստվածածին միախորան եռախորան խաչաձև թ մդդ ևս գրգ մաստարայատիպ ոմոդ եկեղեցիները երկուսն էլ կիսավեր իսկ քաղաքից քիչ հարավ բլրի վրա վեր է խոյանում լմբատավանքի ս ստեփանոս գմբեթավոր եկեղեցին ոդ,,արթիկ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
խոսելով արթիկի պատմաճարտարապետական հուշարձանների նկարագրի ու թվագրման շուրջ թ թորամանյանը գրում է այս գյուղին մեջ կան երկու նշանավոր շենքեր մեկը րդ դարու առաջին քառորդին շինված իսկ մյուսը որ մեծ է րդ դարու հոյակապ շենքերից մեկն է ունի իր վրա թալինի մեծ կաթուղիկեի հատկանիշները,,խոսելով,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
