sentence,term,word,tag,word_labels
ա աստվացային եկեղեցի արևելյան պատին կտիտորական քանդակի կենտրոնում ագուցված տիրամոր պատկերով մարմարին տող,,ա,O,"O,O,O,O,O,O,O,O,O,O,O,O,O"
նաթել դուստր գրիգորի նալբանդյան գրիգոր,,նաթել,O,"O,O,O,O,O"
թվականի տառերը բավական եղծված են սակայն պահպանված երևացող գծերը առավել հիշեցնում են ոծ տառերը բացի այդ գրեթե միակն են որ համապատասխանում են զաքարեի,,թվականի,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
հրատ աշ մանուչարյան ե՛պսժ,,հրատ,O,"O,O,O,O"
ծանոթ վիմագիրը տիրամոր յոթ վերքը սրբապատկերի դեգերումների քարեղեն վկայությունն է ըստ որի էրզրումի նահանգի համանուն գավառի ասանղալա գյուղի ս աստվածածին վանքից թ պողոս ծայրագույն վարդապետի ձեռքով այն բերվել է հառիճավանք որտեղ ավելի քան երկու տասնամյակ մնալուց հետո ներսես ե աշտարակեցի կաթողիկոսի հրամանով տեղափոխվել է ս էջմիածին,Վիմագիր,ծանոթ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
կարծում ենք որ տառերի վերևի ելնդապատկերը կարող է լինել պատիվ նշան,,կարծում,O,"O,O,O,O,O,O,O,O,O,O,O"
ի մեծաց կաս ի փոքունց յժը իցն նզովենլ եղիցի,,ի,O,"O,O,O,O,O,O,O,O,O"
Պեղումների ավարտին քարտեզագրվեց ևս մեկ Տապանագիր՝ նույն գերդանի երկրորդ անդամի հիշատակությամբ.,Տապանագիր ,Պեղումների,O,"O,O,O,O,O,O,O,O,O,O,O"
նկատելի այս անհամաչափությունը կարելի է պատճառ դիտարկել նիրակի մարզի վիմագրական ժառանգության անհամեմատ սակավաթվությանը,,նկատելի,O,"O,O,O,O,O,O,O,O,O,O,O,O,O"
գմբեթը սկզբնապես եղել է կղմինդրածածկ իսկ թ վերակառուցվել է քարով ու կիսագնդածև իսկ այժմ վեղարաձև է,,գմբեթը,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
մեր պրպտումները բերեցին ուշագրավ եզրահանգման այնէ՝ տառակապակցությունը պետքէընթերցել աջից ձախ ինչի արդյունքում կարդացվում է մանասե գրիչ,,մեր,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Գրաբարագիտության դասին քննարկվեց այս նվիրագիր՝ իր ձևաբանական հատկանիշներով.,նվիրագիր ,Գրաբարագիտության,O,"O,O,O,O,O,O,O,O"
Գիտաժողովում ներկայացվեց փակագիր արձանագրություն բացման նոր մեթոդաբանությամբ.,փակագիր արձանագրություն ,Գիտաժողովում,O,"O,O,B-INSC,I-INSC,O,O,O"
մինչ մարզպանական ժամանակաշրջանը շիրակը մասն է կազմել արքունական տիրույթների,,մինչ,O,"O,O,O,O,O,O,O,O,O"
ս բարխուդարյանը ձեռագրին նախաբան կամ առաջաբան չի կցել ուստի նպատակահարմար գտանք այն զետեղել,,ս,O,"O,O,O,O,O,O,O,O,O,O,O,O,O"
"Պատմաբանները լուսանկարեցին Դռնագիր՝ մաշված, բայց ընթեռնելի տառերով.",Դռնագիր ,Պատմաբանները,O,"O,O,O,O,O,O,O"
թ թորամանյան նյութեր հայկական ճարտարապետության պատմության հ բ էջ,,թ,O,"O,O,O,O,O,O,O,O,O"
գէորգեանց եղիազարյան էջմիածին ա քյուրտյան բազմավէպ գագիկ հառիճեցի,,գէորգեանց,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
ս ծառայ սրթոյս գրիգորոյս դ մելքոնյան էջ,,ս,O,"O,O,O,O,O,O,O"
քարե գոռ ճակատային մասում տող,,քարե,O,"O,O,O,O,O"
"Հողային շերտը հեռացնելուց հետո պարզվեց, որ մակերեսի տակ ամբողջական տապանաքարային վիմագիր է պահպանվել.",տապանաքարային վիմագիր ,Հողային,O,"O,O,O,O,O,O,O,O,O,B-INSC,I-INSC,O,O"
ծանոթ վիմագրի համածայն եկեղեցին երկրորդ անգամ նորոգվել է դեռևս ին ներսես ե աշտարակեցի կաթողիկոսի և եկեղեցու նորընծա նորօծյալ քահանա տեր գրիգորի օրոք,վիմագրի,ծանոթ,O,"O,B-INSC,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Խաչքարի արևմտյան թևին փորագրված է Խաչքարային արձանագրություն՝ նրբագեղ մեծատառերով.,Խաչքարային արձանագրություն ,Խաչքարի,O,"O,O,O,O,O,B-INSC,O,O,O"
Արձանագրագետների քննարկմանը ներկայացվեց Հուշագիր՝ դժվար ընթեռնելի վերջաբանով.,Հուշագիր ,Արձանագրագետների,O,"O,O,O,O,O,O,O"
վիմագիրը տառաձևերով բավական նման է նախորդին կարծում ենք ժամանակամերծ է հնարավոր է որ փորագրված է նույն գրչի կողմից,վիմագիրը,վիմագիրը,B-INSC,"B-INSC,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
ծանոթ քյուրտյանի վիմագրահավաք ի վերծանությունը հրատարակիչը մասամբ է ներկայացրել միայն դղ ալիշանի մոտ պակասող հատվածները,,ծանոթ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
յավոք երկուսն էլ չեն ներկայացրել վիմագրի ամբողջական վերծանությունը՝ և ինչպես ս բարխուռարյանն է նշում արծանագրության վերականգնման աշխատանքը թողնում ենք ներկայացնում ենք գծագիր պատճեն,վիմագրի,յավոք,O,"O,O,O,O,O,B-INSC,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
նրջիս դուստր սարգսի քույր զաքարյան եղբայրների հիշատակված է,,նրջիս,O,"O,O,O,O,O,O,O,O"
այստեղ է գտնվում նաև դ կենաց խաչ մատուռը որի շուրջ պահպանվել են նաև գյուղատեղիի ավերակներ ու գերեզմաններ,,այստեղ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"Գրական քննադատը նշեց, որ Նվիրատվական արձանագրություն հաճախ ուղեկցվում է օրհնության վերջաբանով.",Նվիրատվական արձանագրություն ,Գրական,O,"O,O,O,O,B-INSC,I-INSC,O,O,O,O,O"
"Հուշարձանի հիմնաքարին նկատվեց Շինարարական արձանագրություն, որտեղ հիշատակվում են արհեստավորների անունները.",Շինարարական արձանագրություն ,Հուշարձանի,O,"O,O,O,B-INSC,O,O,O,O,O,O"
պեմզաշենի սակարավանքի ս սիոն եկեղեցին հարափարևելքից,,պեմզաշենի,O,"O,O,O,O,O,O"
հառիճավանք գավթի հյ պատ ներ կանոնաիրավական կանոնաիրավական նվիրատվական,,հառիճավանք,O,"O,O,O,O,O,O,O,O"
Անձրևից հետո հստակ տեսանելի դարձավ խաչքարի վերևի հատվածի Խաչքարային արձանագրություն.,Խաչքարային արձանագրություն ,Անձրևից,O,"O,O,O,O,O,O,O,O,B-INSC,O"
Երևանյան արխիվում պահվող լուսանկարից նախնական ընթերցում ստացվեց մի վաղ միջնադարյան վիմական արձանագրություն.,վիմական արձանագրություն ,Երևանյան,O,"O,O,O,O,O,O,O,O,O,O,B-INSC,O"
նրա մոր անունը նուշիկ է եղել,,նրա,O,"O,O,O,O,O,O"
փաստված է զաքարե ամիրսպասալարի կողմից նախկին տերերից վանքը գնելու ամրոց և կաթողիկե,,փաստված,O,"O,O,O,O,O,O,O,O,O,O,O,O"
տապանաքար երկլանջ նախորդի մոտ հարավային նիստին տող,,տապանաքար,O,"O,O,O,O,O,O,O"
եզնկայ ագարակ բագարանում որը նվիրաբերվել է սարմաշենի վանքին երերույքի տաճար երևան նաև յէրեւան,,եզնկայ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O"
"Վանքի հիմնադրման պատմությունը հաստատվում է եկեղեցաշինական արձանագրություն, որը մանրամասնում է շինության փուլերը.",եկեղեցաշինական արձանագրություն ,Վանքի,O,"O,O,O,O,O,B-INSC,O,O,O,O,O,O"
Արվեստաբանները քննարկեցին Կոթողային արձանագրություն պատկերագրության ոճական հետքերը.,Կոթողային արձանագրություն ,Արվեստաբանները,O,"O,O,B-INSC,I-INSC,O,O,O"
Հանգստավայրի կենտրոնում տեղադրված Տաղավարի արձանագրություն նշում է վերակառուցման տարեթիվը.,Տաղավարի արձանագրություն ,Հանգստավայրի,O,"O,O,O,B-INSC,I-INSC,O,O,O,O"
ս ստեփանոս եկեղեցի արևելյան խաչաթևի հյուսիսային պատին արտաքուստ նախորդի վերջին կիսատ տողից շարունակված տող,,ս,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O"
յավոք նախորդհեղինակները այս բառին կամ բառակապակցությանը որևէ մեկնաբանություն չեն տվել,,յավոք,O,"O,O,O,O,O,O,O,O,O,O"
հոռոմ ս հռիփսիմե եկ հյ պատ արտ ո,,հոռոմ,O,"O,O,O,O,O,O,O,O"
Թանգարանի ցուցասրահում ցուցադրված տապանաքարային արձանագրություն լուսաբանվում է բազում ծաղկապատկերներով.,տապանաքարային արձանագրություն ,Թանգարանի,O,"O,O,O,B-INSC,I-INSC,O,O,O,O"
ագարակ կամուրջ այգի ձրթահանք,,ագարակ,O,"O,O,O,O"
բեխենց անունը եղծված նվիրատու հոգեվանքի,,բեխենց,O,"O,O,O,O,O"
սինաս ս եկեղեցի րառատ գյուղում,,սինաս,O,"O,O,O,O,O"
Արևելյան շարքի մեջտեղում է գտնվում ամենահին տապանաքարային արձանագրություն՝ գեղարվեստական հյուսվածքով.,տապանաքարային արձանագրություն ,Արևելյան,O,"O,O,O,O,O,O,B-INSC,O,O,O"
Տարածաշրջանային ուղեցույցը ընդգրկեց Ժամատան արձանագրություն այցելության կետերի ցանկում.,Ժամատան արձանագրություն ,Տարածաշրջանային,O,"O,O,O,B-INSC,I-INSC,O,O,O"
թ վանքի ամյատարելիցիկապակցությամբ հուշարձան տարեգրքիխմբագրությունը նպատակահարմար գտավ հրապարակել վանքի վիմագրերը թվով ՝ քաղված հ օրբելու հրատարակությունից և ի նորո ստուգված բնագրերով,վիմագրերը,թ,O,"O,O,O,O,O,O,O,O,O,B-INSC,O,O,O,O,O,O,O,O,O,O,O"
հատ մխիթարյանց տեղագրութիւն գէորգեանց բասմաջյան հաաբմ եղիազարյան էջմիածին ե,,հատ,O,"O,O,O,O,O,O,O,O,O"
նա թվականը կարդում է թ բայց մի դեպքում իբրև իննծ մյուս դեպքում ի նժ,,նա,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O"
աստվածածին ս եկեղեցի բագնայրի վանքում,,աստվածածին,O,"O,O,O,O,O"
ծանոթ րդ տողում սեր ից հետո ազատ տեղ րդ տողում զայսմանէս ի տառերը մյուսներից մանր են,,ծանոթ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
հեղիազարյանն ու գ հառիմեցին իրենց վերծանություններում գնսւորի բառից հետո կարդացել են միսակայ և նշել թվականը ոզգ,,հեղիազարյանն,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
հրատարակիչների մոտ թերի և աղավաղվածէ,,հրատարակիչների,O,"O,O,O,O,O"
գրիգոր քահանա տիրանավոր եկեղեցու գրիգորյան գրիգոր,,գրիգոր,O,"O,O,O,O,O,O"
կարծում է որ շինությունը պարբերաբար ընդիատված է եղեր որ այղքան ուշ վարջացել է եթց ոչ այդքան երկար տևելուչափ մեծ չէշենքը,,կարծում,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Ուսանողները արտագրեցին Գավիթային արձանագրություն և համադրեցին հարևան վանքերի օրինակների հետ.,Գավիթային արձանագրություն ,Ուսանողները,O,"O,O,B-INSC,I-INSC,O,O,O,O,O,O"
